STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WESF,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/4/2018,,0,0,0,,52,33,33,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/5/2018,,0,0,0,,35,16,17,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/6/2018,,0,0,0,,31,17,19,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/7/2018,,0,0,0,,37,19,30,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/8/2018,,0,0,0,,33,15,15,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/9/2018,,0,0,0,,29,13,13,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/10/2018,,0,0,0,,34,13,14,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/11/2018,,0,0,0,,36,11,12,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/12/2018,,0,0,0,,33,12,23,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/13/2018,,0,0,0,,35,18,18,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/14/2018,,0.04,0.2,0,,28,18,28,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/15/2018,,0,0,0,,41,28,37,,1,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/16/2018,,0,0,0,,51,30,32,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/17/2018,,0.48,0,0,,40,32,33,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/18/2018,,0,0,0,,41,23,23,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/19/2018,,0,0,0,,28,16,17,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/20/2018,,0,0,0,,37,16,20,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/21/2018,,0.75,0,0,,40,19,39,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/22/2018,,2,0,0,,59,39,50,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/23/2018,,0,0,0,,50,25,26,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/24/2018,,0,0,0,,36,25,27,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/25/2018,,0,0,0,,36,26,32,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/26/2018,,0,0,0,,35,16,16,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/27/2018,,0,0,0,,36,16,28,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/28/2018,,0.14,0,0,,34,26,30,,1,,,,,1,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/29/2018,,0.43,0,0,,37,29,35,,1,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/30/2018,,0,0,0,,45,25,26,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,12/31/2018,,0,0,0,,36,24,24,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/1/2019,,0.83,0,0,,39,23,39,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/2/2019,,0,0,0,,49,23,26,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/3/2019,,0.03,0,0,,33,24,29,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/4/2019,,0,0,0,,41,26,27,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/5/2019,,0.14,0,0,,43,27,32,,1,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/6/2019,,0.36,0,0,,37,25,28,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/7/2019,,0,0,0,,41,17,17,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/8/2019,,0.02,0.2,0,,27,17,25,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/9/2019,,0.43,0,0,,32,25,31,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/10/2019,,0,0,0,,40,30,31,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/11/2019,,0,0,0,,31,16,17,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/12/2019,,0,0,0,,23,9,10,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/13/2019,,0,0,0,,26,10,12,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/14/2019,,0,0,0,,25,10,11,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/15/2019,,0,0,0,,31,10,11,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/16/2019,,0,0,0,,32,11,25,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/17/2019,,0,0,0,,35,15,15,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/18/2019,,0,0,0,,27,14,21,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/19/2019,,0,0,0,,33,21,25,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/20/2019,,0.88,6.5,7,,29,19,19,,,,,1,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/21/2019,,0.42,1,7,,24,-4,-4,,,,,1,1,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/22/2019,,0,0,7,,5,-4,0,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/23/2019,,0,0,7,,26,-4,22,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/24/2019,,0.22,0,5,,46,22,45,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/25/2019,,1.45,0,0,,51,22,31,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/26/2019,,0,0,0,,36,16,18,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/27/2019,,0,0,0,,30,13,14,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/28/2019,,0,0,0,,35,14,18,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/29/2019,,0,0,0,,26,12,14,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/30/2019,,0.31,3.8,4,,27,13,19,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,1/31/2019,,0,0,3,,27,-9,-5,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/1/2019,,0,0,3,,15,-8,-4,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/2/2019,,0,0,3,,22,-7,-6,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/3/2019,,0,0,2,,33,-7,30,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/4/2019,,0,0,0,,42,23,23,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/5/2019,,0,0,0,,55,23,31,,1,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/6/2019,,0,0,0,,58,25,29,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/7/2019,,0.59,0,0,,39,28,30,,1,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/8/2019,,0.13,0,0,,39,28,32,,1,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/9/2019,,0.06,0,0,,48,22,23,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/10/2019,,0,0,0,,30,14,15,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/11/2019,,0,0,0,,32,15,24,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/12/2019,,0,0,0,,35,15,15,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/13/2019,,1.03,4,4,,28,15,28,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/14/2019,,0.05,0.4,4,,37,27,28,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/15/2019,,0,0,4,,36,21,25,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/16/2019,,0.02,0,4,,41,25,30,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/17/2019,,0,0,3,,36,10,11,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/18/2019,,0.17,2.5,6,,36,11,25,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/19/2019,,0.04,0.4,5,,29,5,5,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/20/2019,,0,0,5,,26,3,5,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/21/2019,,0.39,1.4,7,,27,5,25,,,,,,,1,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/22/2019,,0,0,5,,44,25,34,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/23/2019,,0,0,4,,40,16,18,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/24/2019,,0.14,0,3,,35,17,29,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/25/2019,,0.41,0.8,3,,38,27,30,,,,,,,,,,1
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/26/2019,,0,0,3,,32,20,21,,,,,,,,,,1
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/27/2019,,0,0,3,,25,10,11,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,2/28/2019,,0.17,2.5,5,,22,11,15,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/1/2019,,0,0,4,,28,13,17,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/2/2019,,0,0,4,,34,17,28,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/3/2019,,0,0,2,,36,21,22,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/4/2019,,0.45,5.4,8,,40,22,29,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/5/2019,,0,0,4,,36,9,12,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/6/2019,,0,0,4,,28,10,12,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/7/2019,,0,0,4,,23,4,7,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/8/2019,,0,0,4,,25,4,9,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/9/2019,,0,0,4,,33,9,12,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/10/2019,,0.04,0.4,3,,44,12,28,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/11/2019,,0.28,0.5,4,,38,27,38,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/12/2019,,0,0,2,,46,31,32,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/13/2019,,0,0,2,,39,19,19,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/14/2019,,0,0,2,,41,19,34,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/15/2019,,0,0,2,,53,34,43,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/16/2019,,0,0,0,,62,38,42,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/17/2019,,0,0,0,,44,29,30,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/18/2019,,0,0,0,,37,20,20,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/19/2019,,0,0,0,,40,20,21,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/20/2019,,0,0,0,,42,21,24,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/21/2019,,0,0,0,,52,24,31,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/22/2019,,0.3,0,0,,46,30,34,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/23/2019,,0.21,0,0,,42,31,31,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/24/2019,,0,0,0,,41,23,24,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/25/2019,,0,0,0,,54,24,37,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/26/2019,,0,0,0,,45,23,26,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/27/2019,,0,0,0,,42,18,20,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/28/2019,,0,0,0,,45,20,28,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/29/2019,,0,0,0,,51,28,42,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/30/2019,,0.11,0,0,,43,39,39,,1,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,3/31/2019,,0,0,0,,67,39,56,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/1/2019,,0.26,0,0,,59,32,32,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/2/2019,,0,0,0,,41,20,23,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/3/2019,,0,0,0,,50,23,37,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/4/2019,,0,0,0,,61,23,34,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/5/2019,,0,0,0,,48,24,26,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/6/2019,,0.22,0,0,,43,26,33,,1,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/7/2019,,0,0,0,,59,31,32,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/8/2019,,0.42,0,0,,66,32,46,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/9/2019,,0.34,0,0,,47,34,34,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/10/2019,,0.31,0,0,,44,29,40,,1,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/11/2019,,0,0,0,,48,26,28,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/12/2019,,0,0,0,,52,28,38,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/13/2019,,0.78,0,0,,56,38,55,,1,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/14/2019,,0.03,0,0,,74,44,49,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/15/2019,,0.53,0,0,,70,48,53,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/16/2019,,0.46,0,0,,64,39,39,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/17/2019,,0,0,0,,57,30,40,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/18/2019,,0.03,0,0,,63,40,43,,1,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/19/2019,,0.02,0,0,,59,43,58,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/20/2019,,0.41,0,0,,75,58,63,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/21/2019,,0.85,0,0,,69,54,56,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/22/2019,,0.02,0,0,,63,47,52,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/23/2019,,0.58,0,0,,71,52,54,,1,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/24/2019,,0.14,0,0,,72,52,54,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/25/2019,,0,0,0,,59,36,42,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/26/2019,,0.08,0,0,,66,42,48,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/27/2019,,1.63,0,0,,52,43,44,,1,,1,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/28/2019,,0.07,0,0,,48,36,41,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/29/2019,,0.02,0,0,,49,29,35,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,4/30/2019,,0.18,0,0,,60,35,41,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/1/2019,,0,0,0,,60,35,43,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/2/2019,,0.05,0,0,,54,42,47,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/3/2019,,0.04,0,0,,54,42,45,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/4/2019,,0.44,0,0,,54,45,52,,1,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/5/2019,,0.11,0,0,,64,52,54,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/6/2019,,0.1,0,0,,56,47,51,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/7/2019,,0,0,0,,71,48,50,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/8/2019,,0.04,0,0,,73,49,51,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/9/2019,,0,0,0,,68,37,43,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/10/2019,,0,0,0,,67,43,50,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/11/2019,,0.06,0,0,,62,50,51,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/12/2019,,0,0,0,,66,48,49,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/13/2019,,0.62,0,0,,49,41,45,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/14/2019,,0.41,0,0,,56,38,39,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/15/2019,,0,0,0,,48,39,43,,1,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/16/2019,,0.04,0,0,,63,40,43,,1,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/17/2019,,0,0,0,,69,43,49,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/18/2019,,0.14,0,0,,66,46,53,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/19/2019,,0,0,0,,74,47,54,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/20/2019,,0.05,0,0,,78,54,66,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/21/2019,,0.06,0,0,,83,51,53,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/22/2019,,0,0,0,,66,39,54,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/23/2019,,0,0,0,,73,52,54,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/24/2019,,0.34,0,0,,68,53,61,,,,1,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/25/2019,,0,0,0,,71,44,52,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/26/2019,,0.05,0,0,,73,52,59,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/27/2019,,0,0,0,,85,52,62,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/28/2019,,0,0,0,,79,53,56,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/29/2019,,0.44,0,0,,61,45,47,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/30/2019,,0,0,0,,63,47,53,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,5/31/2019,,0.11,0,0,,66,53,58,,1,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/1/2019,,0,0,0,,76,48,52,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/2/2019,,0,0,0,,79,52,61,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/3/2019,,0,0,0,,76,48,55,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/4/2019,,0,0,0,,66,39,49,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/5/2019,,0,0,0,,70,49,63,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/6/2019,,0.18,0,0,,80,63,69,,1,,1,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/7/2019,,0,0,0,,80,53,58,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/8/2019,,0,0,0,,83,52,59,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/9/2019,,0,0,0,,83,48,54,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/10/2019,,0,0,0,,81,48,57,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/11/2019,,0.65,0,0,,80,56,68,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/12/2019,,0,0,0,,75,46,53,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/13/2019,,0,0,0,,75,53,56,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/14/2019,,0.24,0,0,,59,52,57,,1,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/15/2019,,0,0,0,,70,48,57,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/16/2019,,0.04,0,0,,81,57,64,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/17/2019,,0.64,0,0,,67,61,62,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/18/2019,,0,0,0,,77,58,62,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/19/2019,,0.1,0,0,,68,62,65,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/20/2019,,0.04,0,0,,78,65,65,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/21/2019,,0.09,0,0,,73,65,66,,1,,1,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/22/2019,,0.03,0,0,,75,50,57,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/23/2019,,0,0,0,,78,50,58,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/24/2019,,0,0,0,,84,53,60,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/25/2019,,0,0,0,,85,60,64,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/26/2019,,0.79,0,0,,74,64,66,,1,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/27/2019,,0.3,0,0,,86,59,63,,1,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/28/2019,,0,0,0,,87,59,64,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/29/2019,,0,0,0,,90,64,67,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,6/30/2019,,0,0,0,,85,61,67,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,7/1/2019,,0.5,0,0,,75,55,62,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,7/2/2019,,0,0,0,,84,61,65,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,7/3/2019,,0,0,0,,83,61,66,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,7/4/2019,,0,0,0,,89,62,68,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,7/5/2019,,0,0,0,,90,63,68,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,7/6/2019,,0,0,0,,88,68,76,,,,,,,,,,
USC00190120,"AMHERST, MA US",42.3861,-72.5374,44.2,7/7/2019,,0.07,0,0,,90,68,69,,,,,,,,,,
